url,title,h1,category,new_hub,new_hub_label,intent,primary_keyword,official_source,verified_at,action,merge_target,priority,owner,status,section,slug,page_type,department,audience,description,tel,official_source_count,canonical,has_faq_jsonld,has_breadcrumb_jsonld,exposes_raw_keys,bytes
/blog/20260730-forest-inheritance/,山林を相続したら、場所が分からなくても90日届出を確認する | 静岡県森町ライフハック,山林を相続したら、場所が分からなくても90日届出を確認する,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/1307.html,2026-08-05,keep,,P3,大石浩之,作業中,blog,20260730-forest-inheritance,detail,,,静岡県周智郡森町で森林の土地を相続・売買で取得した場合、対象となる民有林では所有者届出が必要です。地番と現地が一致しないときの確認順を整理します。,,3,https://morimachi.enshu-lifehack.com/blog/20260730-forest-inheritance/,False,True,False,30060
/blog/20260731-home-location-check/,静岡県森町の住所選びは、地区名より通勤・買い物・災害地図を重ねる | 森町ライフハック,森町の住所選びは、地区名より通勤・買い物・災害地図を重ねる,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/bosai_anzen/bosai/hazardmap/1255.html,2026-08-21,keep,,P3,大石浩之,作業中,blog,20260731-home-location-check,detail,,,住む場所を比べるときは、便利さと安全を別々に見ず、一日の移動とハザードマップを同じ地図に重ねることが大切です。,,3,https://morimachi.enshu-lifehack.com/blog/20260731-home-location-check/,False,True,False,30762
/blog/20260801-event-traffic-manners/,静岡県森町の祭りへ行く前に、駐車場と交通案内を確認する | 森町ライフハック,森町の祭りへ行く前に、駐車場と交通案内を確認する,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/sangyoseisakuka/sangyoshinkokakari/2/index.html,2026-08-05,keep,,P3,大石浩之,作業中,blog,20260801-event-traffic-manners,detail,,,祭りや催しの日は普段と道路の使われ方が変わります。地域の暮らしを妨げず楽しむために、出発前に見る情報を整理します。,,2,https://morimachi.enshu-lifehack.com/blog/20260801-event-traffic-manners/,False,True,False,29107
/blog/20260802-parenting-migration/,子育て移住は、支援制度の数より「困った日の相談先」で比べる | 静岡県森町ライフハック,子育て移住は、支援制度の数より「困った日の相談先」で比べる,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kenkokodomoka/kodomokateikakari/1/837.html,2026-08-05,keep,,P3,大石浩之,作業中,blog,20260802-parenting-migration,detail,,,静岡県周智郡森町への子育て移住を考えるなら、手当だけでなく、相談、遊び場、保育、学校、送迎を一日の流れで確認することが大切です。,,3,https://morimachi.enshu-lifehack.com/blog/20260802-parenting-migration/,False,True,False,29824
/blog/20260803-mynumber-support/,マイナンバーカード申請は、出張申請を使える場合がある | 静岡県森町ライフハック,マイナンバーカード申請は、出張申請を使える場合がある,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/1/5169.html,2026-08-05,keep,,P3,大石浩之,作業中,blog,20260803-mynumber-support,detail,,,静岡県周智郡森町では事業所や地域団体などを対象に出張申請の案内があります。窓口へ行きにくい人が確認したい条件と受取方法を整理します。,,3,https://morimachi.enshu-lifehack.com/blog/20260803-mynumber-support/,False,True,False,29838
/blog/20260804-gomi-bunbetsu-kaitei/,静岡県森町のごみ分別ルール、いま実際どうなっているのか | 森町ライフハック,森町のごみ分別ルール、いま実際どうなっているのか,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/seikatsukankyokakari/1/1/692.html,2026-08-05,keep,,P3,大石浩之,作業中,blog,20260804-gomi-bunbetsu-kaitei,detail,,,静岡県周智郡森町のごみ分別は、手元の古い表や人づての記憶だけで判断せず、町公式の分別表、収集カレンダー、品目検索を組み合わせて確認することが大切です。迷ったときの順番を生活者の目線で整理します。,,3,https://morimachi.enshu-lifehack.com/blog/20260804-gomi-bunbetsu-kaitei/,False,True,False,30444
/blog/20260805-bugaku-shaji-rinchi/,静岡県森町・国指定の舞楽が三件ある町で、社寺の隣に土地を持つということ | 森町ライフハック,国指定の舞楽が三件ある町で、社寺の隣に土地を持つということ,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/shakaikyoikuka/bunkashinkogakari/1/1096.html,2026-08-05,keep,,P3,大石浩之,作業中,blog,20260805-bugaku-shaji-rinchi,detail,,,静岡県周智郡森町では、小國神社・天宮神社・山名神社の舞楽が昭和57年1月14日に国の重要無形民俗文化財となりました。社寺の隣に土地や実家を持つ人が、埋蔵文化財の照会、景観条例の届出、土地利用事業の承認をどの順番で確認すればよいかを、町公式ページの記載から整理しました。,,10,https://morimachi.enshu-lifehack.com/blog/20260805-bugaku-shaji-rinchi/,False,True,False,37088
/blog/20260805-cultural-assets/,友田家住宅、次郎柿原木、三つの舞楽——静岡県森町の文化財を暮らしにつなぐ | 森町ライフハック,友田家住宅、次郎柿原木、三つの舞楽——森町の文化財を暮らしにつなぐ,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/shakaikyoikuka/bunkashinkogakari/1/1096.html,2026-08-05,keep,,P3,大石浩之,作業中,blog,20260805-cultural-assets,detail,,,静岡県周智郡森町の文化財は有名寺社だけではありません。住宅、果樹、祭礼、街並みを一つの一覧で見ると、地域の暮らしが文化として残る意味が見えてきます。,,2,https://morimachi.enshu-lifehack.com/blog/20260805-cultural-assets/,False,True,False,30956
/blog/20260806-cadastral-survey-boundary/,静岡県森町・畑と山の境界は、現地に立つ前に地籍調査の成果で確かめられる | 森町ライフハック,畑と山の境界は、現地に立つ前に地籍調査の成果で確かめられる,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kensetsuka/yochikakari/1/3830.html,2026-08-21,keep,,P3,大石浩之,作業中,blog,20260806-cadastral-survey-boundary,detail,,,静岡県周智郡森町で畑と山林の境が分からなくなった方へ。町の地籍調査の成果（座標面積計算書・多角点配点図）は建設課用地係で閲覧・交付を申請でき、コピー代は1枚10円。実施済み地区、分筆後は反映されないこと、町は杭を復元しないことまで、現地に立つ前に確かめる順番を整理しました。,,3,https://morimachi.enshu-lifehack.com/blog/20260806-cadastral-survey-boundary/,False,True,False,41825
/blog/20260806-electric-fence-subsidy/,静岡県森町・使っていない畑ほど獣の通り道になる。電気柵補助を夏のうちに確かめる | 森町ライフハック,使っていない畑ほど、獣の通り道になる——森町の電気柵補助を夏のうちに確かめる,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/norinseisakuka/rinseikakari/3/5293.html,2026-08-06,keep,,P3,大石浩之,作業中,blog,20260806-electric-fence-subsidy,detail,,,静岡県周智郡森町で畑を使わなくなった方へ。町の有害鳥獣被害防止対策事業費補助金（電気柵等）は補助対象経費の3分の2・最高6万円で、購入後の申請はできません。町の鳥獣被害防止計画に載る被害額と捕獲計画もあわせて、夏のうちに確かめる順番を整理しました。,,7,https://morimachi.enshu-lifehack.com/blog/20260806-electric-fence-subsidy/,False,True,False,40916
/blog/20260806-tea-garden-conditions/,静岡県森町・茶園を引き継いだら、摘採より先に「続ける条件」を数える | 森町ライフハック,森町で茶園を引き継いだら、摘採より先に「続ける条件」を数える,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/noringyo/6756.html,2026-08-06,keep,,P3,大石浩之,作業中,blog,20260806-tea-garden-conditions,detail,,,静岡県周智郡森町で茶園を相続した方へ。摘む・摘まないを決める前に、相続の届出（10か月以内）、地域計画の目標地図、農地法第3条の許可要件、転用の申請締切（毎月25日）といった「続ける条件」を、町公式ページの記載から数える順番に整理しました。,,7,https://morimachi.enshu-lifehack.com/blog/20260806-tea-garden-conditions/,False,True,False,41508
/blog/20260807-obon-three-days-walk/,静岡県森町・お盆に実家へ戻る三日間で、親の生活圏を一緒に歩いて確かめる | 森町ライフハック,お盆に実家へ戻る三日間で、親の生活圏を一緒に歩いて確かめる,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/hokenfukushika/chiikihokatsushiencenterkakari/2/3999.html,2026-08-07,keep,,P3,大石浩之,作業中,blog,20260807-obon-three-days-walk,detail,,,静岡県周智郡森町の実家へお盆に帰る三日間で、片付けや相続の話を切り出す前にできることがあります。森町地域包括支援センターの受付は月曜から金曜の8時30分から17時15分、公立森町病院の救急受診は休日6時から22時で深夜は原則受け付けられません。ハザードマップは6地区ごとに分かれています。親の生活圏を一緒に歩いて確かめる三日間の組み立てを整理しました。,,6,https://morimachi.enshu-lifehack.com/blog/20260807-obon-three-days-walk/,False,True,False,42070
/blog/20260807-smart-ic-livability/,静岡県森町・「遠州森町スマートICが近い」は、暮らしやすさと同じ意味ではない | 森町ライフハック,「遠州森町スマートICが近い」は、暮らしやすさと同じ意味ではない,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kensetsuka/kanrigakari/2/414.html,2026-08-07,keep,,P3,大石浩之,作業中,blog,20260807-smart-ic-livability,detail,,,"静岡県周智郡森町の遠州森町スマートICは平成26年3月29日15時に開通したETC専用の24時間フル方向IC。役場までは車で約8分（約3.6km）です。ただしICへの近さが測っているのは「町の外へ出る速さ」であって、買い物・通院・通学・移動手段の選択肢とは別の指標です。土地利用事業（1,000平方メートル以上）や開発許可の要件まで含めて、立地の見方を整理しました。",,7,https://morimachi.enshu-lifehack.com/blog/20260807-smart-ic-livability/,False,True,False,43170
/blog/20260807-tenhama-station-frequency/,静岡県森町・「天浜線の駅が近い」は、本数と接続を見てから使う言葉 | 森町ライフハック,「天浜線の駅が近い」は、本数と接続を見てから使う言葉,blog,,,森町の暮らしの読み物を読む,森町 ブログ,https://www.town.morimachi.shizuoka.jp/gyosei/kurashi_tetsuzuki/kokyokotsu/1582.html,2026-08-07,keep,,P3,大石浩之,作業中,blog,20260807-tenhama-station-frequency,detail,,,静岡県周智郡森町には天竜浜名湖線の駅が戸綿・遠州森・森町病院前・円田・遠江一宮の5つあります。2026年3月14日改正の公式時刻表では遠州森駅の掛川方面が28本、遠江一宮駅と森町病院前駅は26本で、10時台に上りが1本もない駅もあります。遠州森駅から掛川駅までは23分から29分、運賃530円。駅までの徒歩分数ではなく、本数と接続で立地を確かめる手順を整理しました。,,5,https://morimachi.enshu-lifehack.com/blog/20260807-tenhama-station-frequency/,False,True,False,40305
