url,title,h1,category,new_hub,new_hub_label,intent,primary_keyword,official_source,verified_at,action,merge_target,priority,owner,status,section,slug,page_type,department,audience,description,tel,official_source_count,canonical,has_faq_jsonld,has_breadcrumb_jsonld,exposes_raw_keys,bytes
/life/end-of-life/pension-inheritance/,年金の手続きは、国民健康保険と国民年金の窓口を分けて確認する | 森町ライフハック,年金の手続きは、国民健康保険と国民年金の窓口を分けて確認する,end-of-life,property,家・土地,亡くなった後の年金・保険の手続きをする,森町 死亡 年金 手続き,https://www.town.morimachi.shizuoka.jp/gyosei/kenko_fukushi/kokuminkenkohoken_kokikoreishairyoseido/index.html,2026-07-03,keep,,P1,大石浩之,作業中,life,pension-inheritance,detail,住民生活課,遺族,家族が亡くなったあとの年金関連の手続きは、森町の役場だけでは完結しません。国民健康保険の葬祭費は住民生活課国保年金係が窓口ですが、未支給年金の請求など年金そのものの手続きは日本年金機構・年金事務所の管轄です。,0538-85-6313,2,https://morimachi.enshu-lifehack.com/life/end-of-life/pension-inheritance/,True,False,True,30771
/life/end-of-life/property-tax-inheritance/,固定資産税の相続は、森町税務課への相続人代表者指定届を先に確認する | 森町ライフハック,固定資産税の相続は、森町税務課への相続人代表者指定届を先に確認する,end-of-life,property,家・土地,相続した不動産の固定資産税の手続きをする,森町 固定資産税 相続人代表者,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/zeimuka/shisanzeigakari/1/yousiki/544.html,2026-07-03,keep,,P1,大石浩之,作業中,life,property-tax-inheritance,detail,税務課,相続人,土地や家屋を相続すると、固定資産税の納付先を誰にするか決める手続きが必要になります。森町では税務課資産税係へ「相続人代表者指定（変更）届」を提出する仕組みがあり、様式は税務課のホームページからダウンロードできます。,0538-85-6309,3,https://morimachi.enshu-lifehack.com/life/end-of-life/property-tax-inheritance/,True,False,True,30878
/life/family-grow/child-allowance/,児童手当を、出生・転入から15日以内に確実に申請する。 | 森町ライフハック,児童手当を、出生・転入から15日以内に確実に申請する。,family-grow,family,子ども・家族,児童手当とこども医療費助成を期限内に申請する,森町 児童手当 申請,https://www.town.morimachi.shizuoka.jp/gyosei/kosodate_kyoiku/teate_josei/jidoteateto/5316.html,2026-07-03,rewrite,,P0,大石浩之,作業中,life,child-allowance,detail,健康こども課,保護者,児童手当は、出生や転入など異動があった場合、15日以内に申請しないと支給が遅れることがあります。健康こども課こども家庭係で早めに手続きしましょう。,0538-86-6330,1,https://morimachi.enshu-lifehack.com/life/family-grow/child-allowance/,True,False,True,28762
/life/family-grow/child-allowance-medical/,出生や転入のあと、児童手当とこども医療費助成を申請漏れなく確認する。 | 森町ライフハック,出生や転入のあと、児童手当とこども医療費助成を申請漏れなく確認する。,family-grow,family,子ども・家族,児童手当とこども医療費助成の申請漏れを防ぐ,森町 こども医療費助成,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/kenkokodomoka/kodomokateikakari/2/1_1/index.html,2026-07-03,merge,/life/family-grow/child-allowance/,P1,大石浩之,作業中,life,child-allowance-medical,detail,健康こども課,保護者,出生や転入のタイミングは手続きが重なりがちです。児童手当だけ、あるいはこども医療費助成だけを申請して、もう一方を忘れてしまうケースも起こりやすいので、まとめて確認しておきましょう。,0538-86-6330,2,https://morimachi.enshu-lifehack.com/life/family-grow/child-allowance-medical/,True,False,True,30212
/life/family-grow/child-vaccination/,子どもの予防接種は、母子健康手帳と予診票をそろえて医療機関で受ける。 | 森町ライフハック,子どもの予防接種は、母子健康手帳と予診票をそろえて医療機関で受ける。,family-grow,family,子ども・家族,子どもの予防接種を受ける,森町 予防接種 子ども,https://www.town.morimachi.shizuoka.jp/morikko/sodachi/4813.html,2026-07-03,keep,,P0,大石浩之,作業中,life,child-vaccination,detail,健康こども課,保護者,予防接種は、種類や時期が多くて迷いがちですが、母子健康手帳と予診票をそろえて医療機関で受けるのが基本です。「もりまち子育て応援アプリ」を使えばスケジュール管理もらくになります。,0538-86-6330,2,https://morimachi.enshu-lifehack.com/life/family-grow/child-vaccination/,True,False,True,29282
/life/family-grow/childbirth/,赤ちゃんが生まれたら、出生届・児童手当・新生児出生通知をまとめて進める。 | 森町ライフハック,赤ちゃんが生まれたら、出生届・児童手当・新生児出生通知をまとめて進める。,family-grow,family,子ども・家族,出生届と出産後の手続きをまとめて進める,森町 出生届,https://www.town.morimachi.shizuoka.jp/morikko/ninshin_shussan/morikko_20_1.html,2026-07-03,keep,,P0,大石浩之,作業中,life,childbirth,parent,出生届は住民生活課 / 児童手当・新生児出生通知は健康こども課,保護者,赤ちゃんが生まれたら、出生届・児童手当・新生児出生通知など、いくつかの手続きが一度に必要になります。窓口が住民生活課と健康こども課に分かれるため、先に流れを整理しておくと慌てずに済みます。,0538-85-6312 / 0538-86-6330,1,https://morimachi.enshu-lifehack.com/life/family-grow/childbirth/,True,False,True,29828
/life/family-grow/developmental-support/,子どもの発達が気になったら、子ども相談・親子療育教室・ことばの教室から選ぶ。 | 森町ライフハック,子どもの発達が気になったら、子ども相談・親子療育教室・ことばの教室から選ぶ。,family-grow,family,子ども・家族,子どもの発達の心配を相談する,森町 発達相談,https://www.town.morimachi.shizuoka.jp/morikko/sodachi/4801.html,2026-07-03,keep,,P1,大石浩之,作業中,life,developmental-support,detail,健康こども課,保護者,子どもの発達が気になったとき、森町には子ども相談・親子療育教室「ぽっぷこーん」・ことばの教室という3つの選択肢があります。年齢や困りごとに応じて選べるので、まずは健康こども課こども家庭係に相談してみましょう。,0538-86-6330,1,https://morimachi.enshu-lifehack.com/life/family-grow/developmental-support/,True,False,True,29364
/life/family-grow/,👶 家族が増える | 森町ライフハック,👶 家族が増える,family-grow,family,子ども・家族,結婚・妊娠・出産・子育ての手続きを一覧で把握する,森町 子育て 手続き,https://www.town.morimachi.shizuoka.jp/,,keep,,P1,大石浩之,作業中,life,index,hub,,保護者,妊娠がわかったときから、子どもが生まれ、育っていくまで。森町では健康こども課を中心に、母子健康手帳の交付から予防接種、保育園、ひとり親家庭の支援まで、時期に応じた手続きと相談窓口が用意されています。,,1,https://morimachi.enshu-lifehack.com/life/family-grow/,True,False,True,22364
/life/family-grow/infant-health-check/,乳幼児健診の案内を見落とさず、1か月・4か月・10か月・1歳6か月・3歳児で確認する。 | 森町ライフハック,乳幼児健診の案内を見落とさず、1か月・4か月・10か月・1歳6か月・3歳児で確認する。,family-grow,family,子ども・家族,乳幼児健診の時期と会場を確認する,森町 乳幼児健診,https://www.town.morimachi.shizuoka.jp/morikko/sodachi/4792.html,2026-07-03,keep,,P1,大石浩之,作業中,life,infant-health-check,detail,健康こども課,保護者,乳幼児健診は、1か月・4か月・10か月・1歳6か月・3歳児と続きます。医療機関での個別受診と、保健福祉センターでの集団健診が混ざるので、時期ごとの違いを先に確認しておきましょう。,0538-86-6330,2,https://morimachi.enshu-lifehack.com/life/family-grow/infant-health-check/,True,False,True,30019
/life/family-grow/marriage/,婚姻届を出す日と、結婚新生活支援補助金など結婚後の手続きを先に整理する。 | 森町ライフハック,婚姻届を出す日と、結婚新生活支援補助金など結婚後の手続きを先に整理する。,family-grow,family,子ども・家族,婚姻届の提出と結婚後の手続きを進める,森町 婚姻届,https://www.town.morimachi.shizuoka.jp/gyosei/machinososhiki/juminseikatsuka/juminkakari/2/2/2893.html,2026-07-03,keep,,P1,大石浩之,作業中,life,marriage,detail,婚姻届は住民生活課 / 結婚新生活支援補助金は定住推進課,婚姻当事者,婚姻届を出す日は、その後の手続きにも影響します。届出そのものは住民生活課住民係で行いますが、結婚新生活支援補助金など経済的な支援は別窓口・別期限で動いているため、先に整理しておくと安心です。,0538-85-6312 / 0538-85-6321,2,https://morimachi.enshu-lifehack.com/life/family-grow/marriage/,True,False,True,30436
